"K","r_e","rho_true","p_lava_1","p_direct_1","p_lava_2","p_direct_2","rho_lava","rho_direct","estimable","bivar_aborted","rel_p","rel_rho","gated"
500,0.2,0,0.491768,0.491768,0.24013,0.24013,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.274217,0.274217,0.0465697,0.0465697,0.147794,0.147794,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.377272,0.377272,0.710416,0.710416,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.0560043,0.0560043,0.0034314,0.0034314,0.162316,0.162316,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.0139112,0.0139112,0.237565,0.237565,0.382558,0.382558,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.32805,0.32805,0.358928,0.358928,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0,0.106364,0.106364,0.149105,0.149105,0.22224,0.22224,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.172327,0.172327,0.0352934,0.0352934,0.435724,0.435724,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.613432,0.613432,0.251042,0.251042,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.888866,0.888866,0.145004,0.145004,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.45387,0.45387,0.017635,0.017635,0.324261,0.324261,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.02927,0.02927,0.0103685,0.0103685,0.283759,0.283759,TRUE,FALSE,0,0,TRUE
500,0.2,0,0.0154099,0.0154099,0.137844,0.137844,0.283099,0.283099,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.0195149,0.0195149,0.0579015,0.0579015,-0.560405,-0.560405,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.0972433,0.0972433,0.137065,0.137065,-0.0684818,-0.0684818,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.375254,0.375254,0.0625073,0.0625073,-0.353557,-0.353557,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.544398,0.544398,0.204741,0.204741,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.980776,0.980776,0.820345,0.820345,NA,NA,FALSE,FALSE,0,NA,FALSE
500,0.2,0,0.0417398,0.0417398,0.0759994,0.0759994,-0.0698553,-0.0698553,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.46237,0.46237,0.486783,0.486783,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0,0.0461983,0.0461983,0.2225,0.2225,0.42268,0.42268,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.2961,0.2961,0.0509499,0.0509499,-0.904554,-0.904554,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.421701,0.421701,0.0196457,0.0196457,0.868249,0.868249,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.00530865,0.00530865,0.365372,0.365372,0.157517,0.157517,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.499273,0.499273,0.140911,0.140911,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.0744582,0.0744582,0.133757,0.133757,0.0609893,0.0609893,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.0673662,0.0673662,0.0546391,0.0546391,0.0149785,0.0149785,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.349327,0.349327,0.290065,0.290065,0.467396,0.467396,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.030168,0.030168,0.391611,0.391611,-0.226342,-0.226342,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.277548,0.277548,0.261058,0.261058,0.328543,0.328543,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.793042,0.793042,0.0209149,0.0209149,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.474346,0.474346,0.0140382,0.0140382,0.79536,0.79536,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.604524,0.604524,0.0740606,0.0740606,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.890912,0.890912,0.173732,0.173732,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.0116613,0.0116613,0.184582,0.184582,0.0040012,0.0040012,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.152896,0.152896,0.169086,0.169086,0.358144,0.358144,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.35364,0.35364,0.2661,0.2661,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0,0.00646987,0.00646987,0.540247,0.540247,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.149121,0.149121,0.0805489,0.0805489,-0.0857871,-0.0857871,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.447056,0.447056,0.0577594,0.0577594,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0,0.198125,0.198125,0.430921,0.430921,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0,0.395942,0.395942,0.64769,0.64769,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.0347912,0.0347912,0.0565919,0.0565919,-0.269557,-0.269557,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.75449,0.75449,0.145282,0.145282,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.211844,0.211844,0.377409,0.377409,0.346725,0.346725,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.986219,0.986219,0.214431,0.214431,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.314572,0.314572,0.983418,0.983418,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.407599,0.407599,0.145286,0.145286,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0,0.362492,0.362492,0.0840584,0.0840584,-0.143942,-0.143942,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.127876,0.127876,0.4652,0.4652,-0.760242,-0.760242,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.504156,0.504156,0.781784,0.781784,-0.317663,NA,FALSE,FALSE,0,NA,FALSE
500,0.2,0,0.0167776,0.0167776,0.524453,0.524453,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.0557484,0.0557484,0.0374529,0.0374529,0.628744,0.628744,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.180963,0.180963,0.073105,0.073105,-0.203083,-0.203083,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.0672451,0.0672451,0.642519,0.642519,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.894421,0.894421,0.248995,0.248995,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.137239,0.137239,0.528444,0.528444,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.669421,0.669421,0.041767,0.041767,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.389716,0.389716,0.0767774,0.0767774,-0.029246,-0.029246,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.201798,0.201798,0.132823,0.132823,0.778289,0.778289,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.374414,0.374414,0.252254,0.252254,-0.533008,-0.533008,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.0163477,0.0163477,0.471059,0.471059,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0,0.237485,0.237485,0.0209985,0.0209985,0.467645,0.467645,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.232946,0.232946,0.00991631,0.00991631,0.863682,0.863682,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.0908906,0.0908906,0.149209,0.149209,-0.268956,-0.268956,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.0550627,0.0550627,0.730602,0.730602,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.201163,0.201163,0.0223495,0.0223495,0.127359,0.127359,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.00224432,0.00224432,0.18418,0.18418,0.174647,0.174647,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.0691181,0.0691181,0.974856,0.974856,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.394333,0.394333,0.115201,0.115201,-0.777126,-0.777126,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.0177938,0.0177938,0.309218,0.309218,1,1,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.871004,0.871004,0.329594,0.329594,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.990792,0.990792,0.65696,0.65696,0.387044,NA,FALSE,FALSE,0,NA,FALSE
500,0.2,0,0.629772,0.629772,0.0308315,0.0308315,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.707412,0.707412,0.195181,0.195181,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.856631,0.856631,0.297718,0.297718,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.596325,0.596325,0.357527,0.357527,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.0907791,0.0907791,0.0166191,0.0166191,0.434507,0.434507,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.0149311,0.0149311,0.38184,0.38184,-0.629166,-0.629166,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.282864,0.282864,0.015506,0.015506,-1,-1,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.00890654,0.00890654,0.510563,0.510563,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.209762,0.209762,0.335998,0.335998,0.84325,0.84325,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.590917,0.590917,0.138645,0.138645,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.216521,0.216521,0.339817,0.339817,-0.510637,-0.510637,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.129619,0.129619,0.120484,0.120484,0.372233,0.372233,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.722812,0.722812,0.676197,0.676197,NA,NA,FALSE,FALSE,0,NA,FALSE
500,0.2,0,0.0664632,0.0664632,0.0439407,0.0439407,0.0723327,0.0723327,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.50115,0.50115,0.0858252,0.0858252,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.306985,0.306985,0.194888,0.194888,-0.43115,-0.43115,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.000222269,0.000222269,0.22031,0.22031,0.158655,0.158655,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.0141818,0.0141818,0.00342344,0.00342344,0.241106,0.241106,TRUE,FALSE,0,0,TRUE
500,0.2,0,0.000842958,0.000842958,0.287024,0.287024,0.0116471,0.0116471,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.103682,0.103682,0.336393,0.336393,-0.462688,-0.462688,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.552468,0.552468,0.534235,0.534235,NA,NA,FALSE,FALSE,0,NA,FALSE
500,0.2,0,0.158477,0.158477,0.477223,0.477223,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0,0.502378,0.502378,0.0708903,0.0708903,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.326722,0.326722,0.249524,0.249524,0.221866,0.221866,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.00382881,0.00382881,0.190913,0.190913,0.0421831,0.0421831,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.0267625,0.0267625,0.0685821,0.0685821,-0.0667371,-0.0667371,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.59232,0.59232,0.328106,0.328106,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.0688143,0.0688143,0.340223,0.340223,-0.447083,-0.447083,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.220366,0.220366,0.946273,0.946273,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.313535,0.313535,0.347135,0.347135,0.348007,0.348007,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.237532,0.237532,0.0684185,0.0684185,0.553217,0.553217,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.178642,0.178642,0.168247,0.168247,0.513307,0.513307,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.00944403,0.00944403,0.0509397,0.0509397,-0.0628619,-0.0628619,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.478127,0.478127,0.131069,0.131069,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0,0.099354,0.099354,0.0350786,0.0350786,-0.118708,-0.118708,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.204304,0.204304,0.0585498,0.0585498,0.0342181,0.0342181,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.0081945,0.0081945,0.0469101,0.0469101,0.111427,0.111427,TRUE,FALSE,0,0,TRUE
500,0.2,0,0.759434,0.759434,0.0680168,0.0680168,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.00468935,0.00468935,0.228635,0.228635,-0.147175,-0.147175,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.33448,0.33448,0.692672,0.692672,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.270465,0.270465,0.966528,0.966528,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.277525,0.277525,0.226714,0.226714,-0.807338,-0.807338,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.136722,0.136722,0.641413,0.641413,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.46768,0.46768,0.138952,0.138952,0.287352,0.287352,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.0516734,0.0516734,0.352748,0.352748,-0.0229333,-0.0229333,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.475338,0.475338,0.2068,0.2068,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0,0.154116,0.154116,0.0654301,0.0654301,0.0877497,0.0877497,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.468,0.468,0.135083,0.135083,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0,0.390198,0.390198,0.0285936,0.0285936,-0.612916,-0.612916,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.666657,0.666657,0.0595871,0.0595871,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.0735991,0.0735991,0.0125489,0.0125489,-0.0184441,-0.0184441,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.349755,0.349755,0.112691,0.112691,0.00068474,0.00068474,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.158218,0.158218,0.0201835,0.0201835,0.202526,0.202526,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.104861,0.104861,0.419689,0.419689,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0,0.0320385,0.0320385,0.239537,0.239537,0.207686,0.207686,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.000943384,0.000943384,0.119981,0.119981,0.680205,0.680205,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.37489,0.37489,0.565775,0.565775,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.526094,0.526094,0.0459029,0.0459029,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.215426,0.215426,0.195693,0.195693,1,1,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.00297139,0.00297139,0.456182,0.456182,1,1,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.204086,0.204086,0.0382446,0.0382446,0.654408,0.654408,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.00703441,0.00703441,0.371358,0.371358,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0,0.0264861,0.0264861,0.0527152,0.0527152,0.640518,0.640518,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.528795,0.528795,0.524217,0.524217,NA,NA,FALSE,FALSE,0,NA,FALSE
500,0.2,0,0.587483,0.587483,0.550735,0.550735,0.242589,NA,FALSE,FALSE,0,NA,FALSE
500,0.2,0,0.445346,0.445346,0.314648,0.314648,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0,0.542145,0.542145,0.132415,0.132415,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.483534,0.483534,0.0160183,0.0160183,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0,0.256534,0.256534,0.341284,0.341284,0.806804,0.806804,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.0791696,0.0791696,0.245877,0.245877,0.714263,0.714263,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.21976,0.21976,0.242783,0.242783,0.485074,0.485074,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.670979,0.670979,0.514696,0.514696,1,NA,FALSE,FALSE,0,NA,FALSE
500,0.2,0,0.158113,0.158113,0.314331,0.314331,-1,-1,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.417519,0.417519,0.494106,0.494106,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.0150971,0.0150971,0.381591,0.381591,0.99455,0.99455,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.263325,0.263325,0.849691,0.849691,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.259677,0.259677,0.071219,0.071219,0.6264,0.6264,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.124519,0.124519,0.0213165,0.0213165,0.423667,0.423667,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.135766,0.135766,0.0863329,0.0863329,0.394355,0.394355,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.370528,0.370528,0.32861,0.32861,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0,0.0994059,0.0994059,0.00249742,0.00249742,-0.00205449,-0.00205449,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.126332,0.126332,0.237305,0.237305,-1,-1,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.097978,0.097978,0.0168627,0.0168627,0.176576,0.176576,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.223102,0.223102,0.13392,0.13392,0.578646,0.578646,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.0580797,0.0580797,0.89721,0.89721,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.311349,0.311349,0.0100031,0.0100031,0.54945,0.54945,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.484965,0.484965,0.242609,0.242609,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0,0.103087,0.103087,0.503161,0.503161,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.0371833,0.0371833,0.033402,0.033402,1,1,TRUE,FALSE,0,0,TRUE
500,0.2,0,0.0248901,0.0248901,0.0836243,0.0836243,0.291927,0.291927,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.0520955,0.0520955,0.790347,0.790347,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.642506,0.642506,0.324432,0.324432,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.314451,0.314451,0.0683789,0.0683789,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0,0.45516,0.45516,0.217001,0.217001,-0.475227,-0.475227,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.0115093,0.0115093,0.794419,0.794419,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.76843,0.76843,0.224535,0.224535,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.00982056,0.00982056,0.0373452,0.0373452,0.0685286,0.0685286,TRUE,FALSE,0,0,TRUE
500,0.2,0,0.637759,0.637759,0.00196344,0.00196344,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.0388269,0.0388269,0.851611,0.851611,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.0214715,0.0214715,0.298277,0.298277,0.768151,0.768151,TRUE,FALSE,0,0,FALSE
500,0.2,0,0.562319,0.562319,0.438613,0.438613,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0,0.347817,0.347817,0.604567,0.604567,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.676017,0.676017,0.910697,0.910697,1,NA,FALSE,FALSE,0,NA,FALSE
500,0.2,0.45,0.357604,0.357604,0.601593,0.601593,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.696964,0.696964,0.976538,0.976538,0.409772,NA,FALSE,FALSE,0,NA,FALSE
500,0.2,0.45,0.00230779,0.00230779,0.00156601,0.00156601,0.28909,0.28909,TRUE,FALSE,0,0,TRUE
500,0.2,0.45,0.00228591,0.00228591,0.147512,0.147512,0.253116,0.253116,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.206761,0.206761,0.0472514,0.0472514,-0.256085,-0.256085,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.12446,0.12446,0.176997,0.176997,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0.45,0.566296,0.566296,0.428322,0.428322,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.00917191,0.00917191,0.140277,0.140277,0.395932,0.395932,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.634129,0.634129,0.0359792,0.0359792,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.454925,0.454925,0.0179622,0.0179622,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0.45,0.252055,0.252055,0.687661,0.687661,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.0201953,0.0201953,0.268924,0.268924,0.231727,0.231727,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.123272,0.123272,0.0784581,0.0784581,0.76243,0.76243,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.0123389,0.0123389,0.0876329,0.0876329,0.539387,0.539387,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.074542,0.074542,0.0671002,0.0671002,0.979163,0.979163,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.46524,0.46524,0.120357,0.120357,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0.45,0.552195,0.552195,0.100144,0.100144,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.22802,0.22802,0.663507,0.663507,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.170178,0.170178,0.843603,0.843603,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.00276774,0.00276774,0.381603,0.381603,0.51753,0.51753,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.552077,0.552077,0.365325,0.365325,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.449477,0.449477,0.242317,0.242317,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0.45,0.599808,0.599808,0.248017,0.248017,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.160084,0.160084,0.145601,0.145601,-0.0346518,-0.0346518,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.557583,0.557583,0.0729498,0.0729498,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.400677,0.400677,0.118752,0.118752,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0.45,0.611485,0.611485,0.0119837,0.0119837,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.000400956,0.000400956,0.000576862,0.000576862,-0.0882144,-0.0882144,TRUE,FALSE,0,0,TRUE
500,0.2,0.45,0.782987,0.782987,0.80463,0.80463,-0.115737,NA,FALSE,FALSE,0,NA,FALSE
500,0.2,0.45,0.981789,0.981789,0.0918775,0.0918775,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.53612,0.53612,0.571261,0.571261,NA,NA,FALSE,FALSE,0,NA,FALSE
500,0.2,0.45,0.75275,0.75275,0.683993,0.683993,NA,NA,FALSE,FALSE,0,NA,FALSE
500,0.2,0.45,0.00576402,0.00576402,0.388728,0.388728,1,1,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.0203203,0.0203203,0.488876,0.488876,0.523475,0.523475,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.179309,0.179309,0.489083,0.489083,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0.45,0.663216,0.663216,0.0986732,0.0986732,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.473444,0.473444,0.572656,0.572656,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.408903,0.408903,0.237518,0.237518,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0.45,0.0409678,0.0409678,0.0475257,0.0475257,0.171283,0.171283,TRUE,FALSE,0,0,TRUE
500,0.2,0.45,0.171094,0.171094,0.159057,0.159057,0.510891,0.510891,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.347868,0.347868,0.242279,0.242279,0.367311,0.367311,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.0536281,0.0536281,0.00658431,0.00658431,0.285761,0.285761,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.108215,0.108215,0.207387,0.207387,0.513309,0.513309,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.322045,0.322045,0.415624,0.415624,-0.746438,-0.746438,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.101911,0.101911,0.47319,0.47319,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0.45,0.186369,0.186369,0.965347,0.965347,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.137262,0.137262,0.436228,0.436228,1,1,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.92945,0.92945,0.134706,0.134706,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.151929,0.151929,0.808289,0.808289,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.00501298,0.00501298,0.342546,0.342546,0.750597,0.750597,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.440336,0.440336,0.616261,0.616261,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.214459,0.214459,0.0468018,0.0468018,1,1,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.088068,0.088068,0.193031,0.193031,0.757626,0.757626,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.493358,0.493358,0.158902,0.158902,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.02804,0.02804,0.0217599,0.0217599,0.297805,0.297805,TRUE,FALSE,0,0,TRUE
500,0.2,0.45,0.744567,0.744567,0.333693,0.333693,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.0223538,0.0223538,0.0420505,0.0420505,0.278129,0.278129,TRUE,FALSE,0,0,TRUE
500,0.2,0.45,0.536216,0.536216,0.911027,0.911027,NA,NA,FALSE,FALSE,0,NA,FALSE
500,0.2,0.45,0.124303,0.124303,0.3399,0.3399,-0.0480057,-0.0480057,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.315271,0.315271,0.516168,0.516168,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.783439,0.783439,0.122168,0.122168,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.0732533,0.0732533,0.44472,0.44472,0.671284,0.671284,TRUE,FALSE,0,0,FALSE
500,0.2,0.45,0.000499656,0.000499656,0.852798,0.852798,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.294476,0.294476,0.275878,0.275878,NA,NA,TRUE,FALSE,0,NA,FALSE
500,0.2,0.45,0.12632,0.12632,0.503496,0.503496,NA,NA,FALSE,TRUE,0,NA,FALSE
500,0.2,0.45,0.627784,0.627784,0.471166,0.471166,NA,NA,FALSE,TRUE,0,NA,FALSE
