"locus","K","theta1","theta2","lambda_min","r_e","rho_true","n_rep","n_gate_pass","n_paramlim_drop","n_reported","gate_rate","mean_rho_hat","se_rho_hat"
190,305,0.0463513332135739,0.33556203509209,14.13715663014,0.02756,-0.6,2000,298,2,296,0.149,-0.342051151148649,0.01707670933488
190,305,0.0463513332135739,0.33556203509209,14.13715663014,0.02756,-0.4,2000,264,0,264,0.132,-0.213779796174242,0.0181702887909086
190,305,0.0463513332135739,0.33556203509209,14.13715663014,0.02756,-0.2,2000,285,0,285,0.1425,-0.134076369761403,0.0184909215020671
190,305,0.0463513332135739,0.33556203509209,14.13715663014,0.02756,0,2000,282,0,282,0.141,-0.00870850244680851,0.0174661279983763
190,305,0.0463513332135739,0.33556203509209,14.13715663014,0.02756,0.2,2000,280,1,279,0.14,0.142735092078853,0.0178252334762901
190,305,0.0463513332135739,0.33556203509209,14.13715663014,0.02756,0.4,2000,263,0,263,0.1315,0.261036364076046,0.0164686026790513
190,305,0.0463513332135739,0.33556203509209,14.13715663014,0.02756,0.6,2000,276,1,275,0.138,0.362113987090909,0.0167502399818207
190,305,0.0463513332135739,0.33556203509209,14.13715663014,0.02756,0.8,2000,264,2,262,0.132,0.450382471793893,0.0185647260969253
224,366,0.0500604927778245,0.129924844192019,18.3221403566838,0.02756,-0.8,2000,173,2,171,0.0865,-0.334483863450292,0.0255241769321023
224,366,0.0500604927778245,0.129924844192019,18.3221403566838,0.02756,-0.6,2000,168,0,168,0.084,-0.321288158333333,0.0252202452968648
224,366,0.0500604927778245,0.129924844192019,18.3221403566838,0.02756,-0.4,2000,169,0,169,0.0845,-0.153722906390533,0.0254594681489209
224,366,0.0500604927778245,0.129924844192019,18.3221403566838,0.02756,-0.2,2000,164,0,164,0.082,-0.0699124356707317,0.0250457946464563
224,366,0.0500604927778245,0.129924844192019,18.3221403566838,0.02756,0,2000,163,0,163,0.0815,-0.00207508426993865,0.0282401465885963
224,366,0.0500604927778245,0.129924844192019,18.3221403566838,0.02756,0.2,2000,190,1,189,0.095,0.132346698677249,0.0264356989912995
224,366,0.0500604927778245,0.129924844192019,18.3221403566838,0.02756,0.4,2000,183,0,183,0.0915,0.231421689726776,0.025469256186906
224,366,0.0500604927778245,0.129924844192019,18.3221403566838,0.02756,0.6,2000,153,1,152,0.0765,0.353646266315789,0.0277717083733143
224,366,0.0500604927778245,0.129924844192019,18.3221403566838,0.02756,0.8,2000,165,1,164,0.0825,0.44631564445122,0.0243259164755164
232,319,0.046349152568261,0.129375352532617,14.7853796692753,0.02756,-0.8,2000,124,2,122,0.062,-0.360552402868852,0.0301878001127595
232,319,0.046349152568261,0.129375352532617,14.7853796692753,0.02756,-0.6,2000,145,0,145,0.0725,-0.229249951586207,0.0271234701476159
232,319,0.046349152568261,0.129375352532617,14.7853796692753,0.02756,-0.4,2000,135,0,135,0.0675,-0.186208200940741,0.030238201353807
232,319,0.046349152568261,0.129375352532617,14.7853796692753,0.02756,-0.2,2000,144,0,144,0.072,-0.087309201875,0.0291662384136492
232,319,0.046349152568261,0.129375352532617,14.7853796692753,0.02756,0,2000,119,0,119,0.0595,0.0351406403361345,0.032067640494107
232,319,0.046349152568261,0.129375352532617,14.7853796692753,0.02756,0.2,2000,141,0,141,0.0705,0.146676662978723,0.0258984435036481
232,319,0.046349152568261,0.129375352532617,14.7853796692753,0.02756,0.4,2000,132,1,131,0.066,0.207213345954198,0.0324187993866206
232,319,0.046349152568261,0.129375352532617,14.7853796692753,0.02756,0.6,2000,142,1,141,0.071,0.313239255957447,0.0286899534679297
232,319,0.046349152568261,0.129375352532617,14.7853796692753,0.02756,0.8,2000,150,3,147,0.075,0.361934520595238,0.0292928164716975
354,126,0.103779679673862,0.140820059055574,13.0762396389066,0.02756,-0.8,2000,127,1,126,0.0635,-0.394561457698413,0.0346742339758536
354,126,0.103779679673862,0.140820059055574,13.0762396389066,0.02756,-0.6,2000,104,0,104,0.052,-0.268634380384615,0.0390856355797574
354,126,0.103779679673862,0.140820059055574,13.0762396389066,0.02756,-0.4,2000,122,1,121,0.061,-0.15465350661157,0.032504095814481
354,126,0.103779679673862,0.140820059055574,13.0762396389066,0.02756,-0.2,2000,140,0,140,0.07,-0.070518201,0.0337293583926679
